"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"2639",281348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2640",281349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2641",281350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2642",281351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2643",281352,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2644",281353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2645",281354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2646",281355,NA,NA,NA,NA,NA,NA,NA,1748,NA,NA
"2647",281356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2648",281357,NA,NA,NA,NA,NA,NA,NA,NA,2281,NA
"2649",281358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2650",281359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2651",281360,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA
"2652",281361,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2653",281362,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA
"2654",281363,NA,NA,NA,NA,NA,NA,NA,NA,2259,NA
"2655",281364,NA,NA,NA,NA,NA,NA,NA,NA,2281,NA
"2656",281365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657",283300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658",283301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2659",290001,424,392,291,321,1823,7945,287,1059,2399,138
"2660",290002,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2661",290003,371,366,443,397,854,592,1217,1080,2311,94
"2662",290005,1053,1605,845,452,NA,NA,8350,8092,2322,93
"2663",290006,NA,NA,1,NA,NA,NA,NA,1925,2281,89
"2664",290007,730,578,674,650,8208,NA,1999,826,2322,136
"2665",290008,NA,NA,508,NA,NA,NA,NA,1,2248,75
"2666",290009,217,264,663,894,8227,1,361,8117,2311,47
"2667",290012,167,1,327,592,1,NA,NA,1550,2270,65
"2668",290019,961,218,809,453,7870,NA,855,575,2377,77
"2669",290021,878,897,384,265,558,1669,1567,1144,2333,95
"2670",290022,313,350,62,1,1,NA,936,1037,2322,93
"2671",290032,NA,NA,NA,NA,NA,NA,NA,984,2399,82
"2672",290039,570,283,192,208,719,541,498,1132,2259,92
"2673",290041,601,452,818,1247,1152,1207,954,927,2344,94
"2674",290042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2675",290045,116,52,613,805,659,NA,1,7851,2410,129
"2676",290046,1235,933,532,970,1182,1,1,926,2388,100
"2677",290047,1,1,1,1,1283,NA,1,1664,2443,75
"2678",290049,1,NA,1,NA,NA,NA,NA,1074,2226,86
"2679",290053,247,168,467,440,1809,NA,1,1872,2322,93
"2680",290054,612,814,87,1,1,NA,1025,520,2366,105
"2681",290056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682",291300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683",291301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2684",291302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685",291303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686",291304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687",291306,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2688",291307,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2689",291308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690",291309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2691",291311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692",291312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693",300001,1,1,535,632,695,1,814,611,2204,83
"2694",300003,948,922,500,503,769,1022,675,724,2226,128
"2695",300005,1,NA,243,1,606,NA,1,1335,2410,94
"2696",300011,571,NA,914,1715,510,NA,1,1044,2311,97
"2697",300012,787,413,245,374,1296,1890,829,861,2366,84
"2698",300014,1,NA,348,1,1287,NA,NA,1189,2377,81
"2699",300017,1,1,1,1,NA,NA,NA,669,NA,85
"2700",300018,208,1,553,458,1569,1,1633,1363,2344,100
"2701",300019,7956,NA,288,1,1,NA,NA,416,2333,67
"2702",300020,1,1,459,952,1244,NA,8760,1074,2300,73
"2703",300023,405,929,542,937,864,NA,NA,1058,2259,90
"2704",300029,590,488,139,487,1551,NA,674,1117,2193,74
"2705",300034,635,597,1001,1105,1436,NA,423,1526,2270,86
"2706",301300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707",301301,NA,NA,689,NA,NA,NA,NA,403,2300,NA
"2708",301302,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2709",301303,NA,NA,NA,NA,NA,NA,NA,NA,2344,NA
"2710",301304,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2711",301305,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"2712",301306,NA,NA,1,NA,NA,NA,NA,1,NA,NA
"2713",301307,NA,NA,679,NA,NA,NA,NA,1,2281,NA
"2714",301308,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"2715",301309,NA,NA,NA,NA,NA,NA,NA,604,2237,NA
"2716",301310,NA,NA,1,NA,NA,NA,NA,307,2248,NA
"2717",301311,NA,NA,NA,NA,NA,NA,NA,625,2344,NA
"2718",301312,NA,NA,944,NA,NA,NA,NA,NA,2259,NA
"2719",310001,646,698,824,908,313,673,1579,1109,2322,112
"2720",310002,244,134,761,754,11695,8374,859,738,2270,109
"2721",310003,320,468,85,1,NA,NA,1714,1099,NA,112
"2722",310005,821,1195,638,752,1295,NA,1649,1730,2300,93
"2723",310006,1676,8082,662,560,1,NA,796,641,2333,61
"2724",310008,722,753,91,1,297,1040,641,1358,2454,81
"2725",310009,191,197,210,170,8100,NA,8032,948,2226,52
"2726",310010,1,1,917,267,1010,1,731,725,2215,78
"2727",310011,1342,761,488,942,1915,NA,1944,1176,2399,82
"2728",310012,938,1311,596,186,1541,NA,751,876,2270,105
"2729",310014,1667,1204,1400,1718,631,523,1219,804,2226,92
"2730",310015,505,722,614,772,331,395,662,1037,2204,93
"2731",310016,295,1,1,1,1,NA,581,196,NA,101
"2732",310017,461,874,392,818,1060,NA,993,1215,2311,101
"2733",310019,984,1020,972,878,386,NA,802,1013,2300,102
"2734",310021,1,1,423,282,NA,NA,1264,856,NA,133
"2735",310022,552,571,434,231,557,271,271,1089,2270,66
"2736",310024,220,538,57,147,1,NA,8757,7836,2366,79
"2737",310025,460,1,338,1,1146,NA,1251,839,NA,83
"2738",310027,1468,1017,752,1649,1,8280,1463,527,2333,92
"2739",310028,223,1,407,1,337,NA,1773,1203,2322,93
"2740",310029,321,328,1041,1129,418,NA,1227,1235,2333,58
"2741",310031,133,149,311,225,NA,NA,NA,1576,NA,66
"2742",310032,705,246,324,346,750,505,1339,359,2322,98
"2743",310034,1150,413,106,285,1,698,1006,619,2193,88
"2744",310038,903,972,1244,1204,1427,1977,1399,927,2454,117
"2745",310039,718,673,524,797,792,NA,528,1008,2300,73
"2746",310040,415,1,691,572,NA,NA,1,155,2322,81
"2747",310041,681,520,339,180,7877,1,1379,1208,2215,69
"2748",310044,849,556,1484,1937,7864,NA,1,1081,2259,125
"2749",310045,236,1,324,659,949,NA,1454,736,2311,64
"2750",310047,120,1,246,425,778,NA,419,762,2333,60
"2751",310048,894,1,660,256,650,NA,1328,673,2366,87
"2752",310050,478,486,462,934,217,NA,1,1025,2270,67
"2753",310051,247,336,917,917,646,642,598,1215,2399,93
"2754",310052,483,547,233,349,411,NA,1424,847,2322,75
"2755",310054,417,353,877,902,442,429,502,580,2388,98
"2756",310057,306,1,652,599,451,1958,758,654,2300,91
"2757",310058,1,NA,1,1,NA,NA,681,324,NA,90
"2758",310060,431,1,240,1,526,NA,1,831,2311,81
"2759",310061,667,522,417,355,8208,NA,846,995,2259,97
"2760",310064,583,375,809,665,729,1793,535,683,2248,96
"2761",310069,NA,NA,1673,8166,NA,NA,NA,283,2226,90
"2762",310070,435,167,1010,1274,695,1309,754,440,2399,120
"2763",310073,426,474,817,885,1047,629,1642,825,2182,96
"2764",310074,341,363,154,82,516,NA,1024,646,2311,84
"2765",310075,509,640,759,1135,1274,1007,442,704,2237,84
"2766",310076,453,222,808,395,588,1226,542,991,2300,145
"2767",310081,157,1,842,511,261,NA,422,763,2322,79
"2768",310083,768,611,1,1,NA,NA,724,558,NA,60
"2769",310084,737,737,8487,8487,NA,NA,609,1059,NA,75
"2770",310086,653,594,345,329,1261,854,772,1004,2333,90
"2771",310091,1,NA,1,1,NA,NA,NA,714,NA,92
"2772",310092,361,104,1260,1370,909,NA,1516,1483,NA,122
"2773",310096,1100,589,192,164,NA,NA,720,671,2300,111
"2774",310108,598,656,983,1092,264,894,7910,666,2237,90
"2775",310110,528,231,1,1,697,NA,1098,1085,2270,127
"2776",310111,808,757,916,848,1929,NA,1142,804,2270,62
"2777",310112,1094,1174,521,974,613,NA,19498,1317,2377,80
"2778",310113,626,744,442,532,1,NA,1011,1262,2270,97
"2779",310115,537,NA,542,1439,1935,NA,NA,519,2399,132
"2780",310118,NA,NA,1592,1601,NA,NA,NA,598,NA,77
"2781",310119,1339,601,1290,928,8049,NA,666,686,NA,151
"2782",310130,525,888,242,1,654,NA,NA,958,2344,99
"2783",313300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784",313302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785",320001,698,685,936,891,8603,1349,249,1008,2281,152
"2786",320002,866,864,629,748,8743,NA,986,1443,181,103
"2787",320003,NA,NA,NA,NA,NA,NA,NA,1,NA,81
"2788",320004,1,NA,1510,1215,1861,NA,NA,8067,2281,62
"2789",320005,355,353,562,659,8092,NA,1,1442,2281,106
"2790",320006,NA,NA,1,1,NA,NA,NA,458,2311,100
"2791",320009,512,569,222,351,1,NA,1858,1821,2270,86
"2792",320011,1,1,1,NA,NA,NA,NA,1292,2281,84
"2793",320013,NA,NA,1466,NA,NA,NA,NA,299,2333,92
"2794",320016,NA,NA,1,NA,NA,NA,NA,1287,2259,80
"2795",320017,938,944,430,760,1,737,841,477,2322,70
"2796",320018,520,659,732,1099,1,NA,631,714,2237,86
"2797",320021,476,558,460,537,1399,1487,688,1524,2270,102
"2798",320022,NA,NA,580,NA,NA,NA,NA,836,2300,94
"2799",320030,NA,NA,1,NA,NA,NA,NA,1,2311,76
"2800",320033,NA,NA,NA,NA,NA,NA,NA,NA,2248,103
"2801",320038,NA,NA,1,NA,NA,NA,NA,1,NA,75
"2802",320057,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2803",320058,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2804",320059,1897,NA,597,NA,NA,NA,NA,464,NA,99
"2805",320060,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
"2806",320061,NA,NA,1058,NA,NA,NA,NA,1008,NA,88
"2807",320062,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2808",320063,NA,NA,483,1216,NA,NA,NA,932,NA,103
"2809",320065,NA,NA,1,NA,NA,NA,NA,1,NA,90
"2810",320067,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2811",320070,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2812",320074,NA,NA,590,NA,NA,NA,NA,1821,2259,79
"2813",320084,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
"2814",320085,410,366,109,178,1212,1,1,1165,2333,79
"2815",320086,NA,NA,1,NA,NA,NA,NA,954,2248,78
"2816",320089,1,1,469,497,NA,NA,NA,980,2281,86
"2817",321300,NA,NA,NA,NA,NA,NA,NA,944,NA,NA
"2818",321301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",321302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",321304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",321305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",321306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",321307,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"2824",321308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825",321309,NA,NA,1,NA,NA,NA,NA,889,NA,NA
"2826",330003,1115,8655,693,699,1,NA,NA,611,2270,78
"2827",330004,1,1,1,1,1,NA,1002,1749,NA,100
"2828",330005,742,409,781,952,1226,434,1497,995,2388,124
"2829",330006,781,1,8232,1819,NA,NA,8370,367,2259,127
"2830",330008,NA,NA,595,NA,NA,NA,NA,1,NA,87
"2831",330009,993,337,1174,413,429,687,975,796,NA,103
"2832",330011,588,706,94,1,1513,NA,513,1137,2281,115
"2833",330013,612,352,874,728,1178,1,732,1081,2311,85
"2834",330014,889,840,1173,1061,924,7850,1081,668,NA,84
"2835",330019,8491,NA,269,545,NA,NA,1,1463,NA,67
"2836",330023,497,633,487,571,898,1405,579,1411,2333,83
"2837",330024,545,451,455,322,8182,200,1698,1203,2377,97
"2838",330027,158,211,520,533,7940,NA,886,222,NA,88
"2839",330028,767,628,866,866,1917,1294,1037,701,2322,101
"2840",330030,642,407,707,1,830,NA,1,684,2465,98
"2841",330033,NA,NA,800,NA,NA,NA,NA,618,2366,83
"2842",330043,783,360,979,907,1203,1572,1151,671,2259,110
"2843",330044,528,232,810,793,1122,NA,1416,1109,2259,93
"2844",330045,536,1,580,344,1619,1,728,598,2182,68
"2845",330046,420,1,321,347,787,1055,300,642,2259,95
"2846",330047,1,NA,1,NA,NA,NA,1,590,2182,59
"2847",330049,1391,NA,490,978,NA,NA,NA,1946,2182,76
"2848",330055,1094,482,553,710,1694,1607,563,1218,2281,80
"2849",330056,1535,1053,1326,1340,902,562,7865,633,2344,127
"2850",330057,673,843,728,649,1437,1437,446,851,2204,100
"2851",330058,572,1332,361,442,8142,NA,NA,408,2388,91
"2852",330059,586,296,882,563,1016,985,988,901,2237,140
"2853",330061,971,754,203,1,484,NA,1059,1248,2366,79
"2854",330065,361,670,227,1,NA,NA,8600,1225,NA,104
"2855",330073,1,NA,924,NA,NA,NA,NA,1304,2281,75
"2856",330074,301,859,1058,1292,8615,NA,1,813,2248,72
"2857",330078,425,158,826,922,12135,1420,1516,908,2270,74
"2858",330079,1,NA,351,NA,1110,NA,NA,1197,2226,100
"2859",330080,1065,1301,296,372,600,NA,880,376,NA,75
"2860",330084,NA,NA,1,NA,NA,NA,NA,1,2454,92
"2861",330085,1106,NA,657,NA,NA,NA,NA,753,2281,110
"2862",330086,1,NA,587,NA,NA,NA,NA,582,NA,94
"2863",330088,NA,NA,NA,NA,NA,NA,NA,305,NA,89
"2864",330090,747,512,710,1266,1938,NA,7946,1295,2300,72
"2865",330094,1144,NA,1143,493,595,NA,1361,727,2248,105
"2866",330096,NA,NA,1,NA,NA,NA,NA,914,NA,100
"2867",330100,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
"2868",330101,787,679,513,374,1088,375,918,913,2366,81
"2869",330102,431,1,485,664,1324,NA,1,759,2322,78
"2870",330103,956,1,740,1800,479,NA,1234,982,2322,109
"2871",330104,472,563,493,548,1,NA,1,591,2259,73
"2872",330106,266,251,598,609,1403,1307,716,649,2248,117
"2873",330107,1497,NA,251,487,440,NA,15479,1577,2311,165
"2874",330108,NA,NA,NA,NA,NA,NA,NA,1098,2311,85
"2875",330111,NA,NA,NA,NA,NA,NA,NA,1152,NA,87
"2876",330115,1,NA,1,NA,1367,NA,NA,821,2333,71
"2877",330119,552,458,1240,1335,1862,1760,423,773,2322,99
"2878",330125,756,363,897,912,1435,885,261,699,2248,105
"2879",330126,680,860,800,873,732,NA,8074,1555,2226,49
"2880",330127,578,650,648,661,980,1668,244,787,NA,151
"2881",330128,1066,1116,1942,1391,17288,NA,1067,378,NA,92
"2882",330132,NA,NA,NA,NA,NA,NA,NA,838,2270,84
"2883",330135,1,NA,616,734,NA,NA,NA,583,2270,81
"2884",330136,249,551,97,228,1191,NA,1,580,2355,106
"2885",330140,982,749,689,794,1903,1487,1181,1223,2259,92
"2886",330141,1570,906,1100,913,395,NA,15245,1572,2311,71
"2887",330144,NA,NA,NA,NA,NA,NA,NA,784,NA,83
"2888",330151,NA,NA,NA,NA,NA,NA,NA,1,NA,92
"2889",330153,133,252,551,426,541,NA,1,735,2248,76
"2890",330157,1214,828,628,574,14796,NA,1730,683,2226,98
"2891",330158,1514,1033,1148,1167,1,NA,571,1124,2237,94
"2892",330160,247,82,675,688,899,8436,1507,719,2344,162
"2893",330162,376,1,956,1672,1368,515,513,1189,2333,75
"2894",330163,8567,NA,366,1,1,NA,1777,210,NA,91
"2895",330164,322,341,466,471,1289,1982,940,735,2344,78
"2896",330166,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2897",330167,488,429,854,1007,1368,372,1061,972,2270,117
"2898",330169,414,543,243,366,813,1,842,635,2270,95
"2899",330175,1,NA,840,1086,NA,NA,NA,1181,NA,76
"2900",330180,498,1372,709,1106,626,NA,1,436,2344,97
"2901",330181,1,NA,1,1,908,NA,NA,969,2248,100
"2902",330182,577,507,435,433,1323,NA,1228,1403,2248,110
"2903",330184,293,1,888,1092,588,NA,8616,1234,2248,101
"2904",330185,443,537,662,1537,1972,NA,1632,975,2259,84
"2905",330188,1,NA,319,NA,8525,NA,735,398,2237,87
"2906",330191,1,1,417,484,938,NA,390,792,2322,69
"2907",330193,1495,1042,683,624,689,1,1914,634,2333,85
"2908",330194,748,342,582,392,7910,1943,1610,490,2259,83
"2909",330195,386,215,741,517,1338,541,691,693,2322,101
"2910",330196,914,803,663,321,556,NA,8031,1072,NA,123
"2911",330197,1073,NA,248,1,1532,NA,NA,928,2410,95
"2912",330198,168,195,715,1231,1407,1034,997,1066,2366,92
"2913",330199,661,788,313,248,952,NA,869,331,NA,85
"2914",330201,1210,778,575,499,1932,NA,7858,1123,NA,95
"2915",330202,820,450,1350,655,1096,NA,759,620,NA,164
"2916",330203,733,646,640,561,1146,428,1549,591,2270,105
"2917",330204,609,432,648,576,1844,800,892,777,NA,132
"2918",330205,743,NA,448,NA,NA,NA,NA,1167,2248,97
"2919",330208,317,576,892,1928,655,NA,8281,465,2259,53
"2920",330211,921,NA,754,NA,NA,NA,NA,684,2388,85
"2921",330214,568,374,402,325,1060,8380,8026,1034,2388,102
"2922",330215,1,NA,1,1,NA,NA,NA,7873,2333,79
"2923",330218,1,NA,580,1,1,NA,NA,159,2300,79
"2924",330219,759,624,615,445,7859,NA,1787,897,2366,94
"2925",330221,1404,1317,602,1,1843,NA,8572,621,NA,92
"2926",330222,108,1,912,1,1616,NA,1,1288,2333,91
"2927",330223,NA,NA,1,NA,NA,NA,NA,661,2300,92
"2928",330224,NA,NA,NA,NA,NA,NA,NA,1,2281,74
"2929",330226,412,427,466,1135,564,445,1196,448,2215,64
"2930",330229,NA,NA,1,NA,NA,NA,NA,1041,2248,79
"2931",330231,778,545,378,652,1421,NA,964,382,NA,95
"2932",330232,443,793,316,689,NA,NA,NA,1012,2344,71
"2933",330233,1664,1145,1949,1668,8463,NA,11979,575,NA,105
"2934",330234,386,360,615,536,8618,447,635,665,2322,133
"2935",330235,468,NA,919,1381,913,NA,830,1148,2388,88
"2936",330236,959,556,245,1,1164,685,953,962,2322,150
"2937",330238,NA,NA,462,NA,NA,NA,NA,630,2259,76
"2938",330239,1,1,188,1,1,NA,NA,1225,2270,81
"2939",330240,976,534,410,418,840,NA,1,453,NA,92
"2940",330241,397,274,678,827,8314,12181,914,818,2366,158
"2941",330245,325,333,1476,1885,1,NA,1943,1499,2182,122
"2942",330246,1017,534,542,580,628,NA,8447,822,2248,72
"2943",330250,224,1,367,1,1510,NA,896,320,2248,69
"2944",330259,715,711,668,925,505,NA,1211,1598,2248,85
"2945",330261,483,741,1176,1,675,NA,985,592,192,84
"2946",330264,232,500,393,589,1140,NA,414,1526,2311,88
"2947",330265,529,NA,367,NA,NA,NA,NA,248,NA,101
"2948",330267,1,NA,1,1,1,NA,1224,1034,2259,100
"2949",330268,NA,NA,NA,NA,NA,NA,NA,748,NA,85
"2950",330270,354,NA,938,NA,NA,NA,1,727,2193,88
"2951",330273,1704,8691,997,605,1400,NA,15294,1037,2215,89
"2952",330276,NA,NA,1,1,NA,NA,NA,667,2281,90
"2953",330277,1,NA,557,1,989,NA,NA,713,2226,66
"2954",330279,711,568,881,898,1146,1,540,777,2270,110
"2955",330285,425,419,799,944,1416,395,644,879,NA,80
"2956",330286,565,317,1319,1031,804,711,1502,1268,2322,132
"2957",330304,1174,1575,965,1221,1474,478,609,910,2366,118
"2958",330306,720,547,456,478,446,1249,1000,1187,2311,95
"2959",330307,194,1,600,697,1150,NA,1,837,2281,87
"2960",330331,585,454,1304,1882,1905,NA,1349,1125,2237,111
"2961",330332,1401,1778,993,1782,15294,NA,8186,1403,2344,83
"2962",330340,863,1079,1546,693,604,NA,NA,1086,2311,84
"2963",330350,8210,8324,761,774,897,1651,813,1123,2344,140
"2964",330353,691,370,252,1,1,NA,1519,1152,2388,74
"2965",330372,473,1331,309,464,1,NA,893,366,2270,96
"2966",330385,984,NA,1,1,NA,NA,1407,267,NA,81
"2967",330386,1046,NA,509,1453,NA,NA,NA,1076,NA,106
"2968",330387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",330393,511,380,793,883,1626,814,1111,1217,2281,122
"2970",330394,466,747,909,483,1551,NA,876,775,2215,97
"2971",330395,1584,1006,447,546,NA,NA,1306,377,NA,93
"2972",330396,1424,992,769,226,NA,NA,544,580,NA,78
"2973",330397,1363,1227,1538,1651,NA,NA,700,276,NA,102
"2974",330399,1252,1256,1912,1214,1824,NA,448,741,NA,81
"2975",330401,545,262,575,987,1,NA,800,990,2204,98
"2976",330403,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2977",330405,NA,NA,NA,NA,NA,NA,NA,563,NA,87
"2978",330406,NA,NA,NA,NA,NA,NA,NA,1206,NA,87
"2979",330408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",330409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",331301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982",331302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",331303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984",331304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",331305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986",331306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987",331307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988",331309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989",331310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990",331311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991",331312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992",331313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",331314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994",331315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",331316,NA,NA,NA,NA,NA,NA,NA,492,2226,NA
"2996",331317,NA,NA,NA,NA,NA,NA,NA,368,NA,NA
"2997",331318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998",331319,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"2999",333301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",340001,523,538,597,767,1920,296,727,872,2454,74
"3001",340002,521,505,416,500,592,214,1243,1050,2204,79
"3002",340003,1,NA,409,NA,8282,NA,NA,1137,2421,93
"3003",340004,345,585,626,441,255,605,357,1128,2215,74
"3004",340008,NA,NA,NA,NA,814,NA,1,315,2322,67
"3005",340010,367,371,578,222,959,681,348,661,2300,76
"3006",340013,1235,NA,8363,838,797,NA,NA,1026,2377,92
"3007",340014,799,797,506,570,212,1204,1510,1257,2226,82
"3008",340015,565,653,984,1394,640,NA,1669,1287,2281,80
"3009",340016,1,1,580,578,NA,NA,NA,608,2388,110
"3010",340017,991,NA,1465,1049,1622,NA,641,852,2259,71
"3011",340020,353,1,1,1,1,NA,NA,742,2344,80
"3012",340021,621,271,395,729,1413,565,1343,533,2248,65
"3013",340023,760,NA,193,1,924,NA,NA,614,2281,91
"3014",340024,NA,NA,245,1,NA,NA,NA,559,2270,72
"3015",340027,8031,8776,742,1380,1137,NA,1792,167,2281,105
"3016",340028,375,383,665,604,1053,355,1161,735,2281,92
"3017",340030,590,570,612,706,111,1,1080,698,2311,79
"3018",340032,340,206,334,547,336,1635,198,703,2281,58
"3019",340037,NA,NA,1,1,NA,NA,NA,616,NA,77
"3020",340039,1,1,529,330,344,NA,602,1434,2300,80
"3021",340040,537,471,1043,1135,1515,1491,256,704,2410,99
"3022",340041,443,462,381,358,NA,NA,787,1053,2410,98
"3023",340042,303,1,1,1,NA,NA,676,1336,2366,77
"3024",340047,769,680,326,242,1875,1028,1842,1267,2322,96
"3025",340049,NA,NA,1,NA,NA,NA,NA,1,2204,92
"3026",340050,768,329,565,1052,794,867,1094,691,2377,115
"3027",340051,1,NA,1,1,NA,NA,NA,563,2366,85
"3028",340053,1278,1318,414,513,723,759,1507,1134,2237,92
"3029",340060,1,NA,1,NA,NA,NA,NA,699,NA,89
"3030",340061,592,499,872,883,887,863,1166,1155,2377,111
"3031",340064,NA,NA,436,583,NA,NA,NA,332,2248,79
"3032",340068,510,1482,249,1,537,NA,1,220,NA,96
"3033",340069,660,455,1091,1319,1136,1,1053,931,2300,110
"3034",340070,1323,1292,426,585,1855,NA,517,870,2281,65
"3035",340071,468,NA,460,1,NA,NA,1,930,2333,71
"3036",340073,541,1,370,350,241,NA,469,701,2355,66
"3037",340075,523,882,773,491,921,NA,1,664,2322,92
"3038",340084,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3039",340085,NA,NA,313,686,1,NA,992,932,2443,116
"3040",340087,NA,NA,1,1,NA,NA,NA,288,NA,90
"3041",340090,808,1596,253,207,1244,NA,464,604,2281,84
"3042",340091,187,224,339,390,935,1,484,1079,2215,57
"3043",340096,NA,NA,1,NA,1,NA,NA,988,2388,81
"3044",340097,1,NA,1,1,1,NA,NA,1,2300,68
"3045",340098,670,717,366,373,216,491,1694,972,2432,67
"3046",340099,1,NA,1263,NA,NA,NA,NA,8204,2259,81
"3047",340106,NA,NA,1,NA,NA,NA,NA,1,NA,84
"3048",340107,195,1,344,775,NA,NA,1736,785,2333,78
"3049",340109,467,NA,479,1445,916,NA,1762,821,2333,73
"3050",340113,576,516,659,546,731,859,786,722,2237,65
"3051",340114,413,197,262,682,680,857,485,876,159,80
"3052",340115,417,599,461,667,1553,NA,1192,965,2281,84
"3053",340116,877,1056,233,217,639,NA,523,736,2322,72
"3054",340119,1,1,1,1,NA,NA,NA,522,2366,90
"3055",340120,NA,NA,NA,NA,NA,NA,NA,369,NA,105
"3056",340123,1,1,1,1,816,NA,1,412,2248,59
"3057",340126,658,1450,706,816,919,NA,529,1247,2300,62
"3058",340127,1,NA,603,1,1,NA,NA,7865,2498,93
"3059",340129,886,1523,164,1,579,NA,NA,1123,2344,98
"3060",340130,589,898,1262,358,1143,NA,768,567,2432,99
"3061",340131,201,250,373,472,291,1,1,727,181,68
"3062",340132,1,1,372,448,1,NA,1636,1350,NA,77
"3063",340133,NA,NA,1,NA,NA,NA,NA,1,2259,86
