"","Provider.ID","Score.OP_10","Score.OP_11","Score.OP_13","Score.OP_14","Score.OP_8","Score.OP_9"
"16609",310084,-0.250738071701611,-0.542736779527108,NA,-0.153967339462579,NA,-0.122420436535983
"16615",310086,-0.61225504942679,-0.474251159586215,-0.191945972008683,1.02368416237524,-1.23714334641087,-0.0625422667408322
"16621",310091,-0.133489322169121,-0.457129754600992,NA,0.541917638896131,NA,0.296726752030073
"16627",310092,-0.309362446467856,0.090755204926152,1.19998512911297,0.916624934935437,NA,-0.741161524419208
"16633",310096,0.198715468172935,1.54607462867013,0.15603680327173,0.863095321215536,NA,-0.1423798264677
"16639",310108,-0.57317213291596,-0.542736779527108,0.404595928472025,-1.01044115898099,-0.645772245266886,0.31668614196179
"16645",310110,-0.670879424193035,-0.474251159586215,NA,0.327799184016528,NA,-0.242176776126285
"16651",310111,-0.57317213291596,-0.508493969556662,-0.2913696220888,-0.635733862941686,NA,0.216889192303205
"16657",310112,-0.4950062998943,-0.388644134660099,-0.2913696220888,-0.528674635501885,NA,2.35254391499692
"16663",310113,-0.416840466872639,0.00514818000003578,2.69133988031473,0.00662150169712307,NA,0.0172952929860357
"16669",310115,0.0228423438741997,0.227726444807938,-1.33531794793004,NA,NA,2.63197537404096
"16675",310118,-0.876064735874893,NA,NA,NA,NA,5.10693972557386
"16681",310119,1.8401979616278,-0.0804588449260805,-1.43474159801016,NA,NA,0.236848582234922
"16687",310130,-0.416840466872639,-0.457129754600992,0.553731403592201,1.98721720933345,NA,NA
"16693",313300,NA,NA,NA,NA,NA,NA
"16699",313302,NA,NA,NA,NA,NA,NA
"16705",320001,0.384359321599379,-0.268794299763536,-0.390793272168918,-0.368085794342182,-0.645772245266886,-0.162339216399417
"16711",320002,-0.416840466872639,-0.457129754600992,-1.03704699768968,-0.153967339462579,NA,NA
"16717",320003,-0.260508800829319,-0.337279919704429,NA,1.61250991329415,NA,0.276767362098356
"16723",320004,-0.661108695065328,-0.200308679822643,-0.191945972008683,1.39839145841454,NA,NA
"16729",320005,-0.661108695065328,-0.422886944630545,-0.73877604744933,-0.261026566902381,-1.36695651495467,0.536239431210676
"16735",320006,0.85335431972934,3.13836529229589,-0.887911522569507,-0.314556180622282,0.046564653633384,0.57615821107411
"16741",320009,-0.543859945532837,-0.542736779527108,0.504019578552142,-0.314556180622282,NA,NA
"16747",320011,0.081466718640445,-0.148944464866974,NA,NA,NA,-1.04055237339496
"16753",320013,-0.631796507682205,-0.268794299763536,-1.83243619833063,NA,NA,0.596117601005827
"16759",320016,-0.543859945532837,-0.422886944630545,-0.937623347609566,-0.796322704101389,-1.28041440259213,0.196929802371488
"16765",320017,-0.455923383383469,-0.542736779527108,-1.43474159801016,NA,NA,-0.0825016566725491
"16771",320018,3.97021691146804,0.912582644216868,NA,-0.84985231782129,-0.919822267748244,-0.242176776126285
"16777",320021,-0.065094218275168,0.142119419881822,-0.440505097208977,-0.0469081120227776,1.07064631659003,NA
"16783",320022,-0.211655155190781,0.416061899645394,NA,-0.582204249221786,NA,-0.441770675443454
"16789",320030,0.14009109340669,0.638640164453296,NA,NA,NA,0.0971328527129036
"16795",320033,-0.446152654255762,-0.405765539645322,NA,NA,NA,0.855589670118147
"16801",320038,0.0228423438741997,0.0393909899704822,NA,NA,0.652359440171121,-0.202257996262851
"16807",320057,NA,NA,NA,NA,NA,NA
"16813",320058,NA,NA,NA,NA,NA,NA
"16819",320059,NA,NA,NA,NA,NA,NA
"16825",320060,NA,NA,NA,NA,NA,NA
"16831",320061,NA,NA,NA,NA,NA,NA
"16837",320062,NA,NA,NA,NA,NA,NA
"16843",320063,-0.485235570766592,0.0393909899704822,-0.639352397369213,-0.528674635501885,NA,-0.561527015033756
"16849",320065,0.784959215835387,2.1110809931825,NA,2.73663180141206,NA,-0.481689455306888
"16855",320067,-0.661108695065328,NA,NA,NA,NA,NA
"16861",320070,NA,NA,NA,NA,NA,NA
"16867",320074,-0.436381925128054,0.0736337999409288,NA,NA,NA,-0.102461046604266
"16873",320084,0.462525154621039,1.22076793395089,NA,NA,NA,1.2747368586842
"16879",320085,-0.446152654255762,-0.0119732249851875,0.205748628311789,0.541917638896131,NA,0.376564311756941
"16885",320086,-0.00646984350892281,-0.405765539645322,NA,NA,NA,NA
"16891",320089,-0.0357820308920455,-0.405765539645322,0.255460453351848,NA,NA,-0.840958474077793
"16897",321300,NA,NA,NA,NA,NA,NA
"16903",321301,NA,NA,NA,NA,NA,NA
"16909",321302,NA,NA,NA,NA,NA,NA
"16915",321304,NA,NA,NA,NA,NA,NA
"16921",321305,0.648169008047482,2.09395958819727,1.10056147903285,-1.2245596138606,NA,-0.581486404965473
"16927",321306,NA,NA,NA,NA,NA,NA
"16933",321307,0.286652030322303,0.193483634837491,NA,NA,NA,NA
"16939",321308,0.257339842939181,0.416061899645394,NA,NA,NA,0.675955160732695
"16945",321309,-0.661108695065328,0.518790329556733,NA,1.29133223097474,NA,2.37250330492864
"16951",330003,-0.328903904723272,0.244847849793161,NA,NA,NA,1.29469624861592
"16957",330004,-0.524318487277422,-0.542736779527108,1.00113782895273,1.18427300353494,NA,NA
"16963",330005,-0.0748649474028757,0.279090659763608,-0.191945972008683,0.43485841145633,NA,-0.980674203599812
"16969",330006,0.325734946833133,-0.542736779527108,0.752578703752437,NA,NA,0.0372546829177526
"16975",330008,0.433212967237916,0.227726444807938,NA,NA,NA,0.655995770800978
"16981",330009,-0.328903904723272,-0.0804588449260805,NA,NA,NA,-0.801039694214359
"16987",330011,0.570003175025822,0.844097024275975,NA,0.595447252616032,-0.256332739635485,0.416483091620375
"16993",330013,-0.348445362978687,-0.508493969556662,-0.241657797048741,0.0601511154170239,NA,0.57615821107411
"16999",330014,-0.045552760019753,-0.542736779527108,-0.838199697529448,0.970154548655338,NA,-0.521608235170322
"17005",330019,-0.876064735874893,NA,NA,3.21839832489117,NA,NA
"17011",330023,-0.670879424193035,-0.354401324689652,0.205748628311789,0.381328797736429,NA,3.25071646192418
"17017",330024,-0.231196613446196,-0.0119732249851875,1.15027330407291,0.648976866335933,NA,2.55213781431409
"17023",330027,-0.465694112511177,-0.320158514719206,NA,4.66369789532849,NA,1.63400587745511
"17029",330028,-0.719733069831573,-0.542736779527108,NA,NA,NA,0.655995770800978
"17035",330030,0.911978694495585,-0.0633374399408573,NA,NA,NA,-0.501648845238605
"17041",330033,-0.231196613446196,-0.542736779527108,-0.838199697529448,NA,NA,2.35254391499692
"17047",330043,-0.836981819364063,-0.542736779527108,-0.539928747289095,0.381328797736429,NA,NA
"17053",330044,-0.162801509552243,-0.457129754600992,-1.68330072321045,NA,NA,1.49429014793309
"17059",330045,-0.758815986342403,-0.542736779527108,NA,1.61250991329415,NA,4.22872656857831
"17065",330046,-0.407069737744932,-0.440008349615769,2.14450980487409,1.07721377609514,NA,0.596117601005827
"17071",330047,-0.407069737744932,-0.542736779527108,NA,0.756036093775735,NA,0.456401871483808
"17077",330049,-0.211655155190781,-0.166065869852197,-0.887911522569507,NA,NA,1.61404648752339
"17083",330055,-0.280050259084734,-0.457129754600992,0.951426003912672,1.71956914073395,NA,2.75173171363126
"17089",330056,1.03899817315578,-0.285915704748759,NA,NA,NA,-0.202257996262851
"17095",330057,-0.00646984350892281,0.347576279704501,-0.390793272168918,-0.528674635501885,NA,1.19489929895734
"17101",330058,-0.192113696935366,0.364697684689724,-1.1364706477698,NA,NA,0.795711500322997
"17107",330059,-0.485235570766592,-0.200308679822643,0.15603680327173,-0.368085794342182,0.248496249145963,-0.86091786400951
"17113",330061,0.188944739045228,0.00514818000003578,0.553731403592201,0.541917638896131,-0.588077503691864,3.82953876994397
"17119",330065,-0.377757550361809,0.193483634837491,0.354884103431966,2.30839489165286,NA,-1.14034932305355
"17125",330073,-0.0846356765305832,-0.285915704748759,NA,NA,NA,0.416483091620375
"17131",330074,-0.250738071701611,-0.457129754600992,-0.689064222409272,NA,NA,1.43441197813794
"17137",330078,-0.53408921640513,-0.354401324689652,-0.191945972008683,-0.903381931541191,NA,0.31668614196179
"17143",330079,-0.563401403788252,-0.0633374399408573,1.74681520455361,NA,NA,2.57209720424581
"17149",330080,-0.514547758149715,-0.268794299763536,NA,3.91428330324988,NA,0.256807972166639
"17155",330084,-0.602484320299082,-0.542736779527108,-1.33531794793004,NA,0.19080150757094,-0.741161524419208
"17161",330085,1.11716400617744,-0.440008349615769,-0.887911522569507,NA,-1.59773548125476,-0.980674203599812
"17167",330086,-0.162801509552243,-0.542736779527108,NA,NA,NA,-0.40185189558002
"17173",330088,0.286652030322303,-0.457129754600992,NA,1.02368416237524,NA,2.39246269486035
"17179",330090,-0.553630674660545,-0.285915704748759,-0.689064222409272,0.970154548655338,0.392733103083519,-0.1423798264677
"17185",330094,0.198715468172935,-0.23455148979309,-0.937623347609566,1.45192107213444,-1.48234599810471,0.596117601005827
"17191",330096,-0.348445362978687,-0.251672894778313,NA,NA,NA,-0.242176776126285
"17197",330100,NA,NA,NA,NA,NA,NA
"17203",330101,0.97060306926183,-0.422886944630545,1.74681520455361,0.916624934935437,0.320614676114741,0.0172952929860357
"17209",330102,-0.641567236809913,-0.268794299763536,0.951426003912672,NA,NA,-0.302054945921435
"17215",330103,-0.172572238679951,0.39894049466017,0.106324978231671,-0.421615408062083,NA,0.196929802371488
"17221",330104,-0.719733069831573,-0.542736779527108,NA,0.327799184016528,NA,1.47433075800137
"17227",330106,-0.192113696935366,-0.508493969556662,-0.2913696220888,0.327799184016528,-0.0976722003041724,3.19083829212903
"17233",330107,-0.53408921640513,-0.542736779527108,NA,0.0601511154170239,NA,0.137051632576337
"17239",330108,-0.524318487277422,-0.388644134660099,NA,1.34486184469464,-0.299603795816751,NA
"17245",330111,0.355047134216256,0.107876609911375,NA,2.68310218769216,NA,-0.781080304282642
"17251",330115,-0.377757550361809,-0.457129754600992,1.3988324292732,NA,NA,-1.12038993312183
"17257",330119,-0.270279529957026,-0.285915704748759,0.205748628311789,1.45192107213444,NA,9.19861466157583
"17263",330125,0.0716959895127374,0.00514818000003578,-0.341081447128859,0.274269570296627,0.782172608714922,-0.302054945921435
"17269",330126,-0.455923383383469,-0.388644134660099,1.15027330407291,1.02368416237524,-0.818856469991954,1.75376221704541
"17275",330127,0.286652030322303,0.107876609911375,NA,-0.84985231782129,NA,-1.0804711532584
"17281",330128,-0.231196613446196,-0.166065869852197,NA,-1.4922076824601,NA,NA
"17287",330132,-0.270279529957026,-0.217430084807866,-0.887911522569507,NA,NA,-0.381892505648303
"17293",330135,-0.231196613446196,0.621518759468073,NA,NA,NA,-0.801039694214359
"17299",330136,-0.299591717340149,-0.542736779527108,-1.08675882272974,NA,-1.55446442507349,-0.322014335853152
"17305",330140,-0.778357444597818,-0.405765539645322,-0.241657797048741,0.0601511154170239,NA,NA
"17311",330141,-0.407069737744932,0.244847849793161,NA,2.68310218769216,NA,2.77169110356298
"17317",330144,-0.260508800829319,-0.166065869852197,NA,NA,NA,0.157011022508054
"17323",330151,0.628627549792067,-0.405765539645322,NA,NA,NA,0.11709224264462
"17329",330153,-0.709962340703865,0.279090659763608,NA,0.541917638896131,NA,0.795711500322997
"17335",330157,2.05515400243737,-0.542736779527108,NA,1.02368416237524,NA,-0.561527015033756
"17341",330158,-0.377757550361809,0.193483634837491,NA,1.07721377609514,NA,5.60592447386678
"17347",330160,-0.153030780424536,-0.13182305988175,-0.490216922249036,-0.314556180622282,NA,-0.182298606331134
"17353",330162,-0.0162405726366303,0.159240824867045,0.60344322863226,0.595447252616032,NA,6.78352847983808
"17359",330163,-0.426611196000347,-0.542736779527108,0.354884103431966,0.863095321215536,NA,-0.880877253941227
"17365",330164,-0.426611196000347,-0.542736779527108,-0.2913696220888,-0.261026566902381,NA,0.476361261415526
"17371",330166,0.609086091536652,0.364697684689724,NA,-1.11750038642079,NA,-1.4397401720293
"17377",330167,-0.69042088244845,-0.542736779527108,NA,0.648976866335933,NA,6.08494983222799
"17383",330169,-0.299591717340149,-0.491372564571438,1.49825607935332,0.327799184016528,NA,0.0372546829177526
"17389",330175,-0.582942862043667,-0.354401324689652,0.454307753512083,1.18427300353494,NA,-0.581486404965473
"17395",330180,-0.475464841638885,-0.422886944630545,1.05084965399279,-0.368085794342182,NA,1.49429014793309
"17401",330181,-0.455923383383469,-0.542736779527108,NA,NA,-0.83328015538571,1.69388404725026
"17407",330182,-0.240967342573904,0.022269584985259,0.60344322863226,0.0601511154170239,NA,9.61776185014189
"17413",330184,-0.749045257214695,-0.542736779527108,NA,NA,NA,0.935427229845015
"17419",330185,-0.53408921640513,-0.542736779527108,0.653155053672319,1.13074338981504,NA,8.95910198239523
"17425",330188,-0.172572238679951,-0.474251159586215,1.19998512911297,NA,NA,0.855589670118147
"17431",330191,-0.661108695065328,-0.525615374541885,-1.23589429784992,0.0601511154170239,NA,0.556198821142393
"17437",330193,-0.4950062998943,-0.542736779527108,NA,3.05780948373147,NA,2.07311245595288
"17443",330194,-0.514547758149715,-0.13182305988175,1.44854425431326,1.39839145841454,NA,1.75376221704541
"17449",330195,-0.797898902853233,-0.542736779527108,-0.689064222409272,1.61250991329415,NA,NA
"17455",330196,-0.319133175595564,0.0736337999409288,NA,2.62957257397226,NA,NA
"17461",330197,1.0585396314112,0.0736337999409288,0.056613153191612,NA,0.52254627162732,-0.162339216399417
"17467",330198,-0.57317213291596,-0.508493969556662,-0.2913696220888,0.648976866335933,NA,11.0548379252255
"17473",330199,NA,NA,NA,NA,NA,NA
"17479",330201,-0.182342967807658,-0.251672894778313,NA,NA,NA,0.0771734627811867
"17485",330202,-0.876064735874893,NA,NA,3.27192793861107,NA,-1.77904980086849
"17491",330203,-0.592713591171375,-0.440008349615769,0.305172278391907,0.167210342856826,NA,-0.461730065375171
"17497",330204,-0.582942862043667,-0.542736779527108,NA,NA,NA,-0.781080304282642
"17503",330205,-0.622025778554497,-0.354401324689652,-0.142234146968623,NA,NA,0.236848582234922
"17509",330208,0.0228423438741997,-0.285915704748759,0.305172278391907,1.07721377609514,-0.112095885697928,3.23075707199247
"17515",330211,-0.670879424193035,-0.320158514719206,-0.589640572329154,NA,NA,2.07311245595288
"17521",330214,-0.475464841638885,-0.542736779527108,1.05084965399279,2.14780605049316,-0.948669638535755,1.93339672643086
"17527",330215,0.286652030322303,-0.046216034955634,NA,-0.368085794342182,NA,0.196929802371488
"17533",330218,-0.387528279489517,0.022269584985259,0.504019578552142,0.863095321215536,NA,-0.741161524419208
"17539",330219,-0.328903904723272,-0.388644134660099,0.305172278391907,2.14780605049316,NA,NA
"17545",330221,-0.0748649474028757,0.176362229852268,NA,1.18427300353494,NA,0.476361261415526
"17551",330222,-0.69042088244845,-0.542736779527108,1.15027330407291,1.34486184469464,-0.487111705935575,0.0771734627811867
"17557",330223,-0.739274528086988,-0.491372564571438,-2.32955444873122,NA,NA,-0.0625422667408322
"17563",330224,-0.065094218275168,-0.542736779527108,NA,NA,NA,0.675955160732695
"17569",330226,-0.788128173725526,NA,-0.987335172649625,NA,NA,NA
"17575",330229,1.42005660913638,1.75153148849281,NA,NA,NA,0.196929802371488
"17581",330231,-0.739274528086988,-0.542736779527108,NA,2.36192450537276,NA,-0.541567625102039
"17587",330232,-0.4950062998943,-0.542736779527108,0.255460453351848,NA,NA,0.695914550664412
"17593",330233,-0.377757550361809,-0.405765539645322,NA,2.79016141513197,NA,-0.381892505648303
"17599",330234,0.97060306926183,-0.166065869852197,-0.937623347609566,0.756036093775735,0.450427844658542,1.71384343718198
"17605",330235,0.609086091536652,-0.303037109733983,NA,1.39839145841454,NA,-0.1423798264677
"17611",330236,-0.162801509552243,-0.542736779527108,0.752578703752437,0.756036093775735,NA,-0.182298606331134
"17617",330238,0.706793382813727,0.963946859172538,NA,-1.2245596138606,NA,0.995305399640166
"17623",330239,0.491837342004161,0.381819089674947,0.056613153191612,0.220739956576726,1.02737526040877,-0.761120914350925
"17629",330240,-0.387528279489517,-0.166065869852197,NA,NA,NA,NA
"17635",330241,0.10100817689586,-0.508493969556662,0.504019578552142,1.23780261725484,NA,1.49429014793309
"17641",330245,-0.348445362978687,-0.371522729674876,-1.58387707313033,-0.20749695318248,NA,-0.262136166058002
"17647",330246,-0.465694112511177,-0.422886944630545,-1.23589429784992,1.07721377609514,NA,4.70775192693952
"17653",330250,-0.592713591171375,-0.525615374541885,0.305172278391907,0.381328797736429,0.811019979502433,-0.182298606331134
"17659",330259,-0.53408921640513,-0.491372564571438,NA,1.02368416237524,NA,7.26255383819929
"17665",330261,-0.426611196000347,-0.542736779527108,0.354884103431966,0.00662150169712307,1.15718842895257,4.98718338598356
"17671",330264,-0.749045257214695,-0.542736779527108,-0.440505097208977,0.756036093775735,NA,1.51424953786481
"17677",330265,1.8401979616278,-0.542736779527108,NA,NA,NA,0.356604921825224
"17683",330267,-0.299591717340149,-0.303037109733983,0.354884103431966,-0.20749695318248,-1.0640591216858,3.53014792096822
"17689",330268,-0.319133175595564,-0.542736779527108,NA,NA,NA,0.236848582234922
"17695",330270,NA,-0.320158514719206,NA,NA,-0.0255537733353942,NA
"17701",330273,-0.397299008617224,-0.337279919704429,NA,0.488388025176231,NA,4.34848290816861
"17707",330276,-0.348445362978687,-0.217430084807866,NA,1.45192107213444,NA,0.77575211039128
"17713",330277,-0.319133175595564,-0.457129754600992,0.454307753512083,NA,0.436004159264787,0.0372546829177526
"17719",330279,-0.631796507682205,-0.474251159586215,0.00690132815155329,0.113680729136925,NA,0.436442481552092
"17725",330285,0.716564111941435,-0.508493969556662,-1.03704699768968,1.02368416237524,NA,0.256807972166639
"17731",330286,-0.72950379895928,-0.491372564571438,NA,1.34486184469464,NA,1.93339672643086
"17737",330304,-0.514547758149715,-0.251672894778313,2.14450980487409,0.863095321215536,NA,9.83731513939078
"17743",330306,-0.846752548491771,-0.542736779527108,NA,5.4131124874071,NA,1.01526478957188
"17749",330307,-0.641567236809913,-0.525615374541885,-0.2913696220888,-0.153967339462579,0.262919934539719,-0.60144579489719
"17755",330331,-0.817440361108648,-0.542736779527108,NA,0.809565707495635,NA,NA
"17761",330332,-0.788128173725526,-0.13182305988175,NA,0.488388025176231,NA,NA
"17767",330340,0.0130716147464922,-0.508493969556662,NA,-0.261026566902381,-1.13617754865458,2.77169110356298
"17773",330350,0.716564111941435,-0.371522729674876,2.4924925801545,NA,NA,0.476361261415526
"17779",330353,-0.876064735874893,-0.371522729674876,NA,NA,NA,NA
"17785",330372,-0.680650153320743,0.124998014896598,NA,1.39839145841454,NA,NA
"17791",330385,NA,NA,NA,NA,NA,-1.49961834182445
"17797",330386,-0.514547758149715,-0.457129754600992,NA,NA,NA,0.97534600970845
"17803",330387,NA,NA,NA,NA,NA,NA
"17809",330393,-0.309362446467856,-0.491372564571438,1.15027330407291,1.18427300353494,0.277343619933474,0.636036380869261
"17815",330394,-0.328903904723272,-0.474251159586215,-0.0925223219285646,0.702506480055833,NA,1.47433075800137
"17821",330395,1.45913952564721,-0.440008349615769,NA,NA,NA,3.5101885310365
"17827",330396,NA,NA,NA,1.93368759561355,NA,NA
